dia_ocu,mes_ocu,año_ocu,hora_ocu,depto_ocu,mupio_ocu,tipo_veh,color_veh,modelo_veh,tipo_accidente,marca_veh
14,3,2019,21,1,116,4,3,9999,2,67
14,3,2019,18,1,101,5,2,1997,1,31
14,3,2019,9,1,101,2,5,9999,1,69
14,3,2019,17,9,923,1,14,9999,1,27
15,3,2019,22,1,101,4,1,2018,1,76
15,3,2019,21,1,101,4,2,2018,1,25
15,3,2019,23,1,101,2,2,9999,1,27
15,3,2019,22,1,101,9,2,2000,1,48
15,3,2019,23,1,101,4,5,2012,2,32
15,3,2019,15,1,101,4,5,2018,1,27
15,3,2019,16,1,102,1,3,9999,1,69
15,3,2019,13,1,101,1,4,2001,1,28
15,3,2019,13,1,115,1,2,2014,1,10
15,3,2019,23,1,115,99,99,9999,99,999
15,3,2019,11,1,108,4,3,2017,1,32
15,3,2019,11,1,108,12,1,9999,1,999
15,3,2019,15,1,101,5,4,2001,1,50
15,3,2019,13,19,1901,3,2,1986,3,69
15,3,2019,22,5,501,5,99,9999,1,17
15,3,2019,22,5,513,99,99,9999,2,999
15,3,2019,22,6,613,5,2,9999,1,999
15,3,2019,7,10,1020,2,4,2013,1,41
15,3,2019,19,9,902,4,3,9999,6,18
15,3,2019,22,16,1607,1,9,9999,1,999
15,3,2019,21,16,1601,4,2,9999,1,67
15,3,2019,13,2,201,22,3,9999,3,999
15,3,2019,22,17,1711,1,11,9999,1,69
15,3,2019,23,3,309,1,8,2008,1,48
16,3,2019,4,1,101,4,3,9999,2,67
16,3,2019,1,1,108,4,5,2015,6,6
16,3,2019,4,1,101,1,4,2003,2,27
16,3,2019,21,1,101,4,5,9999,1,6
16,3,2019,7,5,502,4,5,9999,1,32
16,3,2019,12,5,502,4,1,9999,6,6
16,3,2019,10,10,1001,4,99,9999,1,18
16,3,2019,20,10,1008,22,1,2018,1,6
16,3,2019,17,14,1414,3,6,9999,1,999
16,3,2019,14,5,501,6,1,9999,1,19
16,3,2019,18,10,1008,2,99,9999,1,999
16,3,2019,20,10,1018,4,1,2018,1,67
16,3,2019,12,20,2004,3,5,1988,6,69
16,3,2019,16,20,2001,1,1,2007,1,69
16,3,2019,0,4,401,2,6,9999,1,41
16,3,2019,22,11,1101,2,5,9999,1,41
16,3,2019,17,1,101,1,3,2016,1,28
16,3,2019,13,1,111,5,2,2000,1,19
16,3,2019,23,16,1614,4,5,9999,1,27
16,3,2019,18,4,401,1,4,9999,1,27
16,3,2019,14,1,101,4,5,9999,6,32
16,3,2019,22,1,108,4,1,9999,6,76
16,3,2019,20,11,1101,14,1,9999,1,6
16,3,2019,21,1,117,4,99,9999,1,999
16,3,2019,2,1,108,4,99,9999,1,999
16,3,2019,9,4,412,12,3,9999,3,17
17,3,2019,9,1,101,1,2,1990,1,48
17,3,2019,10,1,101,2,1,2002,1,69
17,3,2019,16,1,101,1,3,2007,1,69
17,3,2019,16,1,101,4,1,2018,1,2
17,3,2019,16,1,101,4,2,2018,1,32
17,3,2019,19,1,101,4,6,9999,1,25
17,3,2019,1,1,107,4,5,2018,1,6
17,3,2019,8,1,101,3,99,9999,1,999
17,3,2019,1,1,113,1,3,9999,1,48
17,3,2019,2,1,101,2,7,9999,1,27
17,3,2019,4,1,101,4,5,2019,2,163
17,3,2019,8,1,108,2,3,2002,2,27
17,3,2019,17,22,2205,99,99,9999,1,999
17,3,2019,0,19,1906,5,2,2006,1,31
17,3,2019,9,6,601,4,5,9999,6,27
17,3,2019,22,6,604,3,1,9999,4,69
17,3,2019,8,11,1105,4,3,2015,1,6
17,3,2019,19,11,1108,4,1,2012,1,67
17,3,2019,8,9,901,3,4,9999,1,69
17,3,2019,11,9,901,4,3,9999,1,6
17,3,2019,16,13,1312,8,5,1995,1,34
17,3,2019,22,16,1603,1,3,2008,1,48
17,3,2019,19,15,1501,4,99,9999,1,999
17,3,2019,19,2,201,4,3,9999,1,999
17,3,2019,13,18,1805,3,2,9999,3,69
17,3,2019,18,7,705,3,99,9999,2,999
17,3,2019,21,7,705,99,99,9999,3,999
17,3,2019,7,3,312,2,7,9999,1,17
18,3,2019,7,1,101,4,1,2018,2,54
18,3,2019,1,1,101,6,6,9999,1,19
18,3,2019,0,1,101,1,4,2011,1,48
18,3,2019,23,1,115,3,4,9999,1,27
18,3,2019,17,22,2205,1,4,2006,1,48
18,3,2019,16,22,2215,3,15,9999,1,69
18,3,2019,9,2,207,2,5,9999,2,69
18,3,2019,10,2,201,6,2,9999,1,999
18,3,2019,17,9,901,3,9,9999,1,69
18,3,2019,17,6,608,4,99,9999,1,999
18,3,2019,13,17,1701,3,99,9999,1,999
18,3,2019,17,1,114,4,5,2007,1,67
18,3,2019,22,1,108,4,99,9999,6,999
18,3,2019,22,3,308,4,99,9999,1,999
18,3,2019,20,1,101,1,3,9999,1,17
19,3,2019,8,1,101,1,1,9999,1,69
19,3,2019,18,1,101,1,4,9999,1,69
19,3,2019,22,1,101,1,4,9999,1,27
19,3,2019,9,1,101,4,1,9999,1,100
19,3,2019,20,1,101,1,3,9999,1,27
19,3,2019,18,1,101,1,1,9999,1,69
19,3,2019,7,1,116,1,4,9999,1,28
19,3,2019,8,1,108,4,3,2019,1,6
19,3,2019,19,21,2101,1,6,9999,1,69
19,3,2019,11,21,2101,4,5,9999,6,54
19,3,2019,21,5,501,6,2,9999,1,30
19,3,2019,6,6,602,9,11,9999,1,28
19,3,2019,19,6,604,3,1,9999,6,69
19,3,2019,19,6,601,4,5,9999,1,32
19,3,2019,18,9,916,12,99,9999,1,999
19,3,2019,21,9,901,1,1,9999,6,27
19,3,2019,15,12,1215,14,1,9999,1,6
19,3,2019,16,13,1318,12,2,9999,4,69
19,3,2019,0,16,1615,1,2,2005,4,56
19,3,2019,11,16,1608,5,2,2008,1,26
19,3,2019,23,16,1612,4,5,2017,1,6
19,3,2019,20,16,1614,6,8,9999,1,30
19,3,2019,22,18,1801,2,4,9999,1,41
19,3,2019,16,7,701,1,99,9999,1,999
19,3,2019,22,3,308,1,1,9999,1,50
20,3,2019,21,1,101,1,5,9999,1,69
20,3,2019,20,1,101,1,5,2014,1,27
20,3,2019,14,1,114,4,5,9999,2,100
20,3,2019,20,19,1901,4,5,9999,1,163
20,3,2019,11,9,901,3,3,9999,1,17
20,3,2019,8,15,1503,3,99,9999,1,48
20,3,2019,9,2,203,4,5,9999,2,67
20,3,2019,8,17,1705,5,3,9999,2,26
20,3,2019,0,3,303,3,11,9999,1,48
20,3,2019,20,6,601,1,9,9999,1,17
21,3,2019,23,1,101,99,5,2001,1,69
21,3,2019,17,1,114,12,99,9999,1,999
21,3,2019,21,1,108,4,5,9999,2,999
21,3,2019,12,22,2205,4,1,9999,1,67
21,3,2019,16,20,2001,4,99,9999,6,999
21,3,2019,6,19,1903,6,2,1999,1,30
21,3,2019,18,5,501,4,6,9999,1,32
21,3,2019,14,5,501,4,1,9999,1,110
21,3,2019,20,5,501,4,1,9999,6,35
21,3,2019,20,13,1327,4,1,9999,1,27
21,3,2019,15,16,1601,3,1,9999,2,69
21,3,2019,15,15,1501,3,3,9999,2,69
21,3,2019,8,17,1707,3,1,9999,1,52
22,3,2019,21,1,101,9,2,2013,1,17
22,3,2019,9,1,102,4,99,9999,1,27
22,3,2019,1,1,101,4,1,9999,2,32
22,3,2019,21,1,116,3,4,9999,1,56
22,3,2019,20,1,108,1,2,9999,1,69
22,3,2019,18,5,506,3,4,9999,1,69
22,3,2019,15,6,613,9,7,1978,1,17
22,3,2019,20,9,901,4,1,9999,2,32
22,3,2019,22,12,1215,3,9,1984,1,69
22,3,2019,3,18,1804,6,6,9999,1,19
22,3,2019,13,14,1401,9,7,9999,6,28
22,3,2019,21,3,312,5,2,9999,1,17
22,3,2019,22,12,1226,3,4,9999,1,69
23,3,2019,22,1,101,2,5,2006,1,56
23,3,2019,23,1,101,4,5,9999,2,32
23,3,2019,21,1,101,3,5,9999,1,69
23,3,2019,3,1,101,4,5,9999,1,2
23,3,2019,4,1,101,1,3,9999,1,28
23,3,2019,5,1,101,4,99,9999,1,999
23,3,2019,14,1,101,12,1,9999,6,7
23,3,2019,21,1,114,4,1,2008,1,6
23,3,2019,18,1,115,2,2,2007,1,69
23,3,2019,23,1,116,3,1,1996,1,56
23,3,2019,9,1,117,4,5,9999,6,67
23,3,2019,23,5,502,4,5,9999,2,67
23,3,2019,21,5,501,4,6,9999,2,64
23,3,2019,10,6,613,12,7,9999,1,30
23,3,2019,18,6,613,4,1,9999,6,32
23,3,2019,18,9,901,1,5,9999,1,69
23,3,2019,13,18,1804,14,6,2012,2,2
23,3,2019,21,18,1801,4,5,9999,1,32
23,3,2019,16,17,1714,5,2,9999,1,26
23,3,2019,16,14,1413,1,10,1993,1,69
23,3,2019,11,14,1401,4,1,9999,1,67
24,3,2019,22,1,101,4,5,9999,2,6
24,3,2019,14,1,101,1,2,9999,1,69
24,3,2019,17,1,101,4,2,9999,2,18
24,3,2019,1,1,115,1,6,9999,1,28
24,3,2019,16,1,110,4,1,9999,1,67
24,3,2019,17,21,2106,3,99,9999,1,69
24,3,2019,18,20,2008,4,5,9999,2,6
24,3,2019,12,19,1901,12,7,9999,1,30
24,3,2019,23,19,1901,1,5,2012,1,69
24,3,2019,8,6,601,3,11,9999,2,56
24,3,2019,6,10,1004,2,5,2003,1,52
24,3,2019,23,11,1102,4,5,9999,1,67
24,3,2019,13,11,1101,4,99,2016,1,6
24,3,2019,19,12,1216,4,5,9999,2,6
24,3,2019,19,13,1301,4,5,2016,1,32
24,3,2019,22,13,1305,4,1,9999,1,6
24,3,2019,17,16,1613,4,99,9999,1,999
24,3,2019,17,3,303,4,6,2016,2,32
25,3,2019,15,1,101,4,5,2009,1,3
25,3,2019,15,1,101,1,16,2015,1,52
25,3,2019,18,1,101,3,4,2005,1,17
25,3,2019,19,1,101,3,2,9999,1,46
25,3,2019,19,1,101,12,4,9999,1,999
25,3,2019,6,1,101,3,2,9999,1,69
25,3,2019,17,1,101,1,4,9999,1,28
25,3,2019,22,1,101,4,14,9999,1,27
25,3,2019,1,21,2101,4,3,9999,1,2
25,3,2019,17,21,2102,3,5,9999,2,69
25,3,2019,23,19,1901,99,99,9999,1,999
25,3,2019,0,5,511,6,2,1994,1,19
25,3,2019,6,5,501,6,99,9999,2,999
25,3,2019,11,10,1009,9,2,9999,1,69
25,3,2019,21,10,1002,2,4,9999,1,56
25,3,2019,10,16,1610,9,6,2008,1,69
25,3,2019,11,15,1507,4,5,9999,1,999
25,3,2019,0,18,1801,4,10,9999,2,999
25,3,2019,6,17,1701,18,99,9999,1,999
25,3,2019,18,4,409,14,1,9999,6,6
26,3,2019,19,1,113,1,11,1996,1,69
26,3,2019,20,1,101,4,5,9999,1,999
26,3,2019,9,1,114,1,1,2003,1,41
26,3,2019,11,1,115,6,3,2000,1,19
26,3,2019,8,1,110,7,11,1999,1,30
26,3,2019,18,22,2202,4,99,9999,6,999
26,3,2019,19,20,2008,3,2,9999,1,69
26,3,2019,22,10,1007,4,1,2016,1,6
26,3,2019,8,10,1002,99,99,9999,1,999
26,3,2019,12,17,1712,4,1,9999,6,67
26,3,2019,19,17,1705,4,1,9999,1,76
27,3,2019,1,1,101,4,1,2016,1,38
27,3,2019,8,1,107,3,3,1989,1,56
27,3,2019,14,5,502,3,99,9999,1,999
27,3,2019,19,14,1413,1,11,2000,1,69
27,3,2019,10,7,701,7,4,1996,1,30
27,3,2019,9,20,2001,4,4,9999,1,67
28,3,2019,14,1,101,11,2,2004,1,17
28,3,2019,15,1,101,12,1,9999,2,50
28,3,2019,8,1,101,1,2,2017,1,28
28,3,2019,23,1,101,1,99,9999,1,999
28,3,2019,4,1,102,6,1,2008,1,74
28,3,2019,22,1,101,1,5,9999,2,69
28,3,2019,9,1,117,4,5,2018,6,67
28,3,2019,22,1,115,4,5,9999,1,999
28,3,2019,1,5,512,4,4,2018,2,2
28,3,2019,15,12,1224,3,99,9999,4,999
28,3,2019,21,18,1801,6,99,9999,1,999
29,3,2019,15,15,1508,3,99,9999,1,999
29,3,2019,6,2,208,5,99,9999,1,999
29,3,2019,7,17,1710,1,99,9999,1,999
29,3,2019,8,13,1312,3,99,9999,1,999
29,3,2019,15,7,705,12,2,2002,3,28
29,3,2019,22,1,101,3,6,2001,1,56
29,3,2019,17,5,507,4,5,9999,6,6
29,3,2019,23,1,101,1,99,9999,1,999
29,3,2019,5,1,101,3,99,9999,1,999
29,3,2019,17,1,101,3,99,9999,1,999
29,3,2019,22,1,114,1,99,9999,1,999
30,3,2019,23,1,101,1,1,9999,1,69
30,3,2019,8,1,101,4,4,2005,2,27
30,3,2019,8,1,108,4,99,9999,1,999
30,3,2019,15,1,115,4,1,9999,1,6
30,3,2019,1,1,117,11,4,1974,1,69
30,3,2019,20,2,208,3,6,1990,3,69
30,3,2019,17,5,502,9,4,9999,1,69
30,3,2019,20,6,601,4,99,9999,1,6
30,3,2019,18,6,601,1,99,9999,1,999
30,3,2019,12,6,601,4,5,9999,1,32
30,3,2019,12,9,904,7,99,9999,3,999
30,3,2019,8,11,1101,6,2,9999,1,40
30,3,2019,1,12,1216,4,99,9999,1,6
30,3,2019,18,17,1710,3,2,9999,1,69
30,3,2019,23,18,1801,1,4,2009,1,28
30,3,2019,21,20,2001,1,4,9999,1,69
30,3,2019,17,22,2201,1,4,9999,1,69
30,3,2019,19,22,2205,1,9,9999,1,28
30,3,2019,16,22,2206,4,3,9999,2,999
30,3,2019,10,22,2211,2,3,9999,3,999
31,3,2019,10,1,102,1,2,2014,1,28
31,3,2019,12,22,2201,4,3,9999,1,6
31,3,2019,2,5,501,6,6,2008,1,30
31,3,2019,20,2,203,6,2,2003,1,40
31,3,2019,16,18,1801,4,3,9999,1,35
31,3,2019,22,17,1703,4,1,9999,6,32
31,3,2019,21,14,1402,2,5,9999,3,27
31,3,2019,22,14,1401,1,99,9999,1,999
31,3,2019,17,1,116,1,1,1990,1,21
31,3,2019,18,1,117,9,2,9999,1,48
1,3,2019,6,1,115,4,99,9999,5,999
1,3,2019,20,1,101,2,2,9999,5,69
1,3,2019,15,1,115,4,5,9999,5,6
1,3,2019,22,10,1011,4,99,9999,5,67
2,3,2019,5,1,101,1,99,9999,5,999
2,3,2019,19,1,101,4,2,9999,5,64
2,3,2019,18,1,101,4,5,2017,5,18
2,3,2019,19,1,101,1,2,1990,5,48
2,3,2019,20,1,102,1,99,2006,5,69
2,3,2019,18,1,101,4,1,2017,5,67
2,3,2019,22,1,101,1,99,9999,5,999
2,3,2019,15,1,110,3,99,9999,5,999
2,3,2019,19,11,1106,7,2,1987,5,999
2,3,2019,22,9,901,4,5,9999,5,6
2,3,2019,20,12,1226,1,99,9999,5,999
2,3,2019,23,12,1222,1,99,9999,5,999
2,3,2019,20,8,801,1,99,2005,5,999
2,3,2019,22,4,401,11,99,9999,5,999
3,3,2019,0,19,1905,4,99,9999,5,999
3,3,2019,0,12,1215,1,2,2011,5,48
4,3,2019,20,1,101,4,5,2018,5,32
4,3,2019,20,1,106,4,5,2018,5,6
4,3,2019,20,1,101,1,99,9999,5,999
4,3,2019,23,1,108,1,2,9999,5,28
4,3,2019,19,5,502,4,2,9999,5,18
4,3,2019,6,9,909,1,99,9999,5,999
4,3,2019,19,16,1601,4,1,9999,5,27
4,3,2019,19,16,1613,3,99,9999,5,999
4,3,2019,7,18,1803,1,99,9999,5,999
5,3,2019,17,11,1101,4,3,9999,5,67
5,3,2019,21,16,1601,1,6,9999,5,10
5,3,2019,12,1,113,1,99,9999,5,999
5,3,2019,19,1,117,1,99,9999,5,999
6,3,2019,9,1,101,1,99,9999,5,999
6,3,2019,19,4,411,3,99,9999,5,999
7,3,2019,10,1,101,9,7,9999,5,999
7,3,2019,18,1,117,12,99,9999,5,999
7,3,2019,7,20,2011,5,5,9999,5,999
7,3,2019,19,6,611,4,1,9999,5,18
7,3,2019,10,17,1705,4,9,9999,5,2
7,3,2019,0,4,411,3,99,9999,5,999
8,3,2019,6,1,101,4,5,9999,5,6
8,3,2019,0,1,101,1,2,2006,5,10
8,3,2019,19,5,501,4,1,2008,5,32
8,3,2019,20,5,501,5,5,9999,5,999
8,3,2019,1,5,511,5,5,9999,5,999
8,3,2019,15,6,603,3,3,9999,5,69
9,3,2019,23,1,101,1,5,9999,5,999
9,3,2019,23,1,101,1,5,9999,5,999
9,3,2019,19,1,101,14,1,9999,5,6
9,3,2019,18,1,116,1,5,9999,5,999
9,3,2019,21,20,2010,9,2,9999,5,52
9,3,2019,1,19,1904,3,2,9999,5,999
9,3,2019,7,5,502,3,5,9999,5,999
9,3,2019,12,16,1617,9,2,9999,5,999
9,3,2019,9,2,204,99,99,9999,5,999
9,3,2019,19,18,1801,4,1,9999,5,18
9,3,2019,19,14,1404,4,5,9999,5,6
10,3,2019,0,1,101,4,3,2016,5,999
10,3,2019,0,1,101,3,9,9999,5,69
10,3,2019,18,1,114,12,7,9999,5,999
10,3,2019,20,1,115,1,9,9999,5,48
10,3,2019,16,1,109,3,9,9999,5,999
10,3,2019,16,1,109,1,4,9999,5,999
10,3,2019,22,16,1613,4,99,9999,5,999
10,3,2019,21,14,1413,3,4,9999,5,69
10,3,2019,13,4,401,99,99,9999,5,999
10,3,2019,21,3,312,2,5,9999,5,44
11,3,2019,13,1,101,99,99,9999,5,999
11,3,2019,9,1,102,1,1,9999,5,69
11,3,2019,5,1,115,3,5,9999,5,999
11,3,2019,23,1,110,3,5,9999,5,999
11,3,2019,0,22,2202,99,99,9999,5,999
11,3,2019,7,6,610,3,5,9999,5,999
11,3,2019,18,6,609,3,5,9999,5,999
11,3,2019,20,17,1705,1,6,9999,5,48
12,3,2019,16,1,101,5,2,2006,5,41
12,3,2019,14,20,2001,2,4,2006,5,27
13,3,2019,9,1,101,4,5,9999,5,27
13,3,2019,17,1,108,1,11,1998,5,28
13,3,2019,8,22,2215,3,6,9999,5,69
13,3,2019,15,9,906,4,1,9999,5,27
13,3,2019,0,12,1201,9,10,9999,5,69
14,3,2019,5,16,1613,3,99,9999,5,999
14,3,2019,14,15,1504,4,1,2017,5,77
14,3,2019,19,5,502,4,5,9999,5,67
14,3,2019,17,3,309,4,5,9999,5,64
14,3,2019,17,9,923,1,14,2007,5,27
15,3,2019,8,1,101,2,4,2005,5,90
15,3,2019,20,1,101,4,3,9999,5,999
15,3,2019,19,20,2001,1,99,9999,5,999
15,3,2019,9,10,1013,13,99,9999,5,999
15,3,2019,22,15,1508,3,99,9999,5,999
15,3,2019,17,7,704,3,99,9999,5,999
15,3,2019,17,4,401,7,99,9999,5,999
16,3,2019,2,1,101,99,99,9999,5,999
16,3,2019,0,1,101,1,99,9999,5,27
16,3,2019,5,1,101,1,2,2018,5,28
16,3,2019,1,1,115,99,99,9999,5,999
16,3,2019,23,1,101,1,10,9999,5,69
16,3,2019,20,1,101,1,99,9999,5,999
17,3,2019,22,1,108,1,99,9999,5,999
17,3,2019,21,5,507,1,99,9999,5,999
17,3,2019,17,10,1015,4,1,9999,5,3
17,3,2019,20,9,901,1,5,9999,5,48
17,3,2019,0,12,1215,4,1,2007,5,6
17,3,2019,0,16,1614,4,5,9999,5,27
17,3,2019,12,18,1804,3,7,2008,5,17
17,3,2019,21,18,1801,1,99,9999,5,999
17,3,2019,21,4,409,3,99,9999,5,999
18,3,2019,15,1,101,3,1,1995,5,69
18,3,2019,7,1,108,1,4,2000,5,8
18,3,2019,9,4,409,1,3,9999,5,69
19,3,2019,15,1,108,4,3,2017,5,6
20,3,2019,6,1,116,3,2,9999,5,999
20,3,2019,0,22,2201,2,3,9999,5,31
20,3,2019,18,10,1001,5,2,2017,5,31
21,3,2019,17,1,102,1,4,9999,5,48
21,3,2019,20,1,101,4,5,9999,5,6
21,3,2019,23,1,101,5,2,9999,5,41
21,3,2019,18,19,1901,99,99,9999,5,999
21,3,2019,0,19,1901,99,99,9999,5,999
21,3,2019,13,16,1602,4,9,9999,5,76
20,3,2019,9,18,1803,4,2,9999,5,18
21,3,2019,14,18,1804,1,4,2016,5,48
22,3,2019,12,1,101,2,2,9999,5,90
22,3,2019,7,1,101,9,3,2004,5,41
22,3,2019,19,1,105,4,5,2019,5,18
22,3,2019,23,1,101,4,5,9999,5,6
22,3,2019,1,19,1901,6,99,9999,5,999
23,3,2019,8,1,101,1,4,2010,5,27
23,3,2019,0,11,1109,3,5,9999,5,999
23,3,2019,8,7,701,3,3,9999,5,69
24,3,2019,16,1,101,12,1,9999,5,7
24,3,2019,19,1,101,4,5,9999,5,18
24,3,2019,22,1,101,1,11,1988,5,48
24,3,2019,9,1,101,4,5,9999,5,999
24,3,2019,13,1,111,4,5,9999,5,999
24,3,2019,14,5,511,4,4,9999,5,18
25,3,2019,20,1,110,1,2,2015,5,28
25,3,2019,13,16,1602,18,5,9999,5,999
25,3,2019,0,17,1701,99,99,9999,5,999
25,3,2019,0,4,401,99,99,9999,5,999
26,3,2019,14,1,101,2,4,2005,5,67
26,3,2019,20,1,102,1,2,2010,5,56
26,3,2019,5,1,101,1,99,9999,5,999
26,3,2019,18,1,117,4,5,2017,5,27
26,3,2019,22,1,108,1,99,9999,5,999
26,3,2019,21,2,204,3,9,1993,5,69
26,3,2019,23,4,416,3,4,2003,5,69
27,3,2019,20,1,101,9,7,2004,5,41
27,3,2019,16,20,2001,1,99,9999,5,999
27,3,2019,7,5,501,1,99,9999,5,999
27,3,2019,9,17,1701,2,4,1999,5,69
27,3,2019,19,7,705,1,99,9999,5,999
27,3,2019,20,7,705,5,2,9999,5,999
28,3,2019,18,1,101,12,6,9999,5,999
28,3,2019,21,1,113,1,99,9999,5,999
28,3,2019,5,1,108,4,2,9999,5,163
28,3,2019,13,1,110,1,1,1993,5,56
29,3,2019,11,1,101,4,3,2016,5,27
30,3,2019,17,1,101,4,5,2015,5,6
30,3,2019,8,1,101,4,1,2012,5,20
30,3,2019,20,1,106,1,4,9999,5,999
30,3,2019,21,1,101,99,99,9999,5,999
30,3,2019,9,1,114,5,2,2007,5,26
30,3,2019,23,1,116,3,99,9999,5,999
30,3,2019,20,1,101,1,1,1995,5,69
30,3,2019,17,11,1102,3,2,9999,5,999
30,3,2019,11,13,1304,14,1,9999,5,999
30,3,2019,22,18,1803,4,5,9999,5,27
30,3,2019,14,18,1803,1,99,9999,5,999
30,3,2019,23,17,1713,1,4,2010,5,48
30,3,2019,10,7,711,3,99,9999,5,999
31,3,2019,5,22,2216,1,99,9999,5,999
31,3,2019,13,18,1801,4,5,9999,5,67
1,4,2019,0,1,101,1,4,9999,1,52
1,4,2019,18,1,102,4,3,9999,6,6
1,4,2019,3,1,101,4,99,9999,6,64
1,4,2019,21,1,115,4,1,2018,1,3
1,4,2019,11,1,108,1,11,9999,1,56
1,4,2019,22,1,108,1,9,2003,1,52
1,4,2019,2,22,2201,1,1,1990,3,31
1,4,2019,19,5,502,99,99,9999,1,999
1,4,2019,7,4,415,1,3,2004,1,52
1,4,2019,19,3,304,1,99,9999,1,999
2,4,2019,20,1,101,2,4,2016,1,28
2,4,2019,22,1,101,4,1,9999,1,6
2,4,2019,22,1,101,4,1,2016,1,64
2,4,2019,10,1,101,1,6,9999,1,48
2,4,2019,23,1,101,4,5,9999,2,999
2,4,2019,11,1,114,2,4,2006,1,90
2,4,2019,12,1,114,1,4,9999,1,69
2,4,2019,18,22,2214,1,3,9999,1,27
2,4,2019,18,20,2001,3,6,9999,3,69
2,4,2019,12,8,801,14,1,9999,1,6
2,4,2019,20,17,1703,3,2,9999,1,69
2,4,2019,17,3,303,1,2,2002,1,52
2,4,2019,17,3,301,4,8,9999,2,67
3,4,2019,22,1,101,1,4,2018,1,69
3,4,2019,23,1,101,1,7,9999,1,999
3,4,2019,13,1,101,2,9,2000,1,17
3,4,2019,15,1,115,12,99,9999,6,999
3,4,2019,9,1,108,4,1,9999,1,67
3,4,2019,10,22,2212,14,1,9999,6,6
3,4,2019,19,19,1901,9,6,2005,1,69
3,4,2019,15,9,902,12,99,9999,1,999
3,4,2019,20,9,901,4,5,9999,1,999
3,4,2019,19,1,110,14,99,9999,1,18
4,4,2019,7,1,101,1,4,2018,1,41
4,4,2019,8,1,101,4,5,9999,2,67
4,4,2019,23,1,117,4,5,9999,2,999
4,4,2019,13,1,108,12,1,9999,1,999
4,4,2019,19,1,108,2,6,9999,1,67
4,4,2019,1,1,108,4,5,9999,1,6
4,4,2019,16,5,506,4,5,9999,1,6
4,4,2019,11,5,501,3,5,9999,1,69
4,4,2019,20,6,602,1,99,9999,1,69
4,4,2019,10,10,1010,4,5,9999,2,76
4,4,2019,7,9,901,2,4,2004,1,138
4,4,2019,1,16,1601,1,6,9999,1,48
4,4,2019,16,15,1503,99,4,9999,1,999
4,4,2019,18,15,1501,3,1,9999,1,69
5,4,2019,23,1,101,99,5,2002,1,69
5,4,2019,19,1,101,1,4,9999,1,69
5,4,2019,7,1,101,4,5,9999,2,67
5,4,2019,22,1,101,99,99,9999,1,999
5,4,2019,22,1,101,4,5,9999,1,3
5,4,2019,11,1,108,2,5,9999,1,69
5,4,2019,2,1,108,4,5,9999,2,1
5,4,2019,21,1,108,4,1,9999,6,6
5,4,2019,15,1,108,12,1,9999,1,50
5,4,2019,19,1,108,12,99,9999,1,999
5,4,2019,17,22,2202,4,5,9999,2,67
5,4,2019,7,21,2102,4,99,9999,6,999
5,4,2019,21,19,1911,4,3,2006,1,67
5,4,2019,9,10,1013,5,2,9999,1,23
5,4,2019,8,11,1104,3,99,9999,4,999
5,4,2019,0,9,902,5,2,9999,1,999
5,4,2019,18,12,1222,1,1,9999,1,69
5,4,2019,17,16,1604,3,2,9999,3,69
5,4,2019,17,16,1606,3,4,9999,4,69
5,4,2019,22,16,1601,2,5,9999,1,28
5,4,2019,23,16,1612,14,1,9999,1,2
5,4,2019,2,18,1803,4,5,9999,6,64
5,4,2019,21,17,1703,2,5,9999,1,41
6,4,2019,2,1,101,1,4,2013,1,28
6,4,2019,7,1,101,3,9,9999,1,69
6,4,2019,23,1,101,4,5,9999,1,2
6,4,2019,15,1,102,4,5,9999,2,999
6,4,2019,2,1,114,4,1,9999,1,32
6,4,2019,5,1,116,5,1,1989,1,17
6,4,2019,7,1,117,4,5,9999,1,32
6,4,2019,22,1,115,4,5,2007,2,6
6,4,2019,15,1,116,4,5,9999,2,999
6,4,2019,19,11,1108,3,99,9999,1,999
6,4,2019,14,9,920,3,3,9999,1,69
6,4,2019,16,18,1801,4,5,2018,1,64
6,4,2019,17,17,1705,6,2,9999,1,40
6,4,2019,14,14,1413,14,99,2015,1,6
6,4,2019,19,7,701,3,5,2018,1,69
6,4,2019,23,4,416,4,5,9999,2,67
6,4,2019,22,3,301,1,3,9999,1,69
7,4,2019,19,1,101,2,6,9999,1,69
7,4,2019,8,1,101,9,4,2001,2,28
7,4,2019,11,1,101,4,3,2016,1,32
7,4,2019,13,1,103,1,5,2003,1,48
7,4,2019,2,1,101,4,1,9999,2,76
7,4,2019,21,1,101,1,1,9999,1,56
7,4,2019,15,1,115,1,2,9999,2,69
7,4,2019,20,1,114,9,99,9999,1,999
7,4,2019,7,1,108,2,4,1992,1,69
7,4,2019,17,22,2211,4,5,9999,2,67
7,4,2019,17,5,502,3,2,2012,1,28
7,4,2019,22,5,501,4,1,2018,1,32
7,4,2019,15,5,501,3,99,9999,1,48
7,4,2019,15,9,901,1,6,9999,1,999
7,4,2019,18,13,1301,1,4,9999,4,999
7,4,2019,18,18,1805,3,4,9999,1,999
7,4,2019,20,18,1801,1,2,9999,1,69
7,4,2019,3,18,1802,4,99,9999,1,999
8,4,2019,0,1,101,1,3,9999,2,90
8,4,2019,11,1,101,12,6,9999,1,74
8,4,2019,19,1,101,12,1,9999,1,999
8,4,2019,20,1,101,1,1,2012,1,27
8,4,2019,8,1,108,1,1,2016,1,41
